net_name	config_key	filename	clustering_score	total_number_edges	edge_overlap	net_size	overlap_percent	reverse_overlap_percent	dataset	config_dir	n_clusters
net_89_11634	netmap_config_7	clustering_score_leiden.json		177241	98	98	1.0	1.0	net_84_11226_net_172_10626_net_89_11634_net_76_10367	config_three_noise	3
net_172_10626	netmap_config_8	clustering_score_leiden.json	1.0	177241	239	239	1.0	1.0	net_84_11226_net_172_10626_net_89_11634_net_76_10367	config_three_noise	3
net_84_11226	netmap_config_8	clustering_score_leiden.json	1.0	177241	98	98	1.0	1.0	net_84_11226_net_172_10626_net_89_11634_net_76_10367	config_three_noise	3
net_89_11634	netmap_config_8	clustering_score_leiden.json	1.0	177241	98	98	1.0	1.0	net_84_11226_net_172_10626_net_89_11634_net_76_10367	config_three_noise	3
net_172_10626	netmap_config_9	clustering_score_leiden.json		177241	239	239	1.0	1.0	net_84_11226_net_172_10626_net_89_11634_net_76_10367	config_three_noise	3
net_84_11226	netmap_config_9	clustering_score_leiden.json		177241	98	98	1.0	1.0	net_84_11226_net_172_10626_net_89_11634_net_76_10367	config_three_noise	3
net_89_11634	netmap_config_9	clustering_score_leiden.json		177241	98	98	1.0	1.0	net_84_11226_net_172_10626_net_89_11634_net_76_10367	config_three_noise	3
net_172_10626	netmap_ensemble_nb_mean	clustering_score_leiden.json	1.0	177241	239	239	1.0	1.0	net_84_11226_net_172_10626_net_89_11634_net_76_10367	config_three_noise	3
net_84_11226	netmap_ensemble_nb_mean	clustering_score_leiden.json	1.0	177241	98	98	1.0	1.0	net_84_11226_net_172_10626_net_89_11634_net_76_10367	config_three_noise	3
net_89_11634	netmap_ensemble_nb_mean	clustering_score_leiden.json	1.0	177241	98	98	1.0	1.0	net_84_11226_net_172_10626_net_89_11634_net_76_10367	config_three_noise	3
net_172_10626	netmap_ensemble_nb_median	clustering_score_leiden.json	1.0	177241	239	239	1.0	1.0	net_84_11226_net_172_10626_net_89_11634_net_76_10367	config_three_noise	3
net_84_11226	netmap_ensemble_nb_median	clustering_score_leiden.json	1.0	177241	98	98	1.0	1.0	net_84_11226_net_172_10626_net_89_11634_net_76_10367	config_three_noise	3
net_89_11634	netmap_ensemble_nb_median	clustering_score_leiden.json	1.0	177241	98	98	1.0	1.0	net_84_11226_net_172_10626_net_89_11634_net_76_10367	config_three_noise	3
net_172_10626	netmap_ensemble_zinb_mean	clustering_score_leiden.json	1.0	177241	239	239	1.0	1.0	net_84_11226_net_172_10626_net_89_11634_net_76_10367	config_three_noise	3
net_84_11226	netmap_ensemble_zinb_mean	clustering_score_leiden.json	1.0	177241	98	98	1.0	1.0	net_84_11226_net_172_10626_net_89_11634_net_76_10367	config_three_noise	3
net_89_11634	netmap_ensemble_zinb_mean	clustering_score_leiden.json	1.0	177241	98	98	1.0	1.0	net_84_11226_net_172_10626_net_89_11634_net_76_10367	config_three_noise	3
net_172_10626	netmap_ensemble_zinb_median	clustering_score_leiden.json	1.0	177241	239	239	1.0	1.0	net_84_11226_net_172_10626_net_89_11634_net_76_10367	config_three_noise	3
net_84_11226	netmap_ensemble_zinb_median	clustering_score_leiden.json	1.0	177241	98	98	1.0	1.0	net_84_11226_net_172_10626_net_89_11634_net_76_10367	config_three_noise	3
net_89_11634	netmap_ensemble_zinb_median	clustering_score_leiden.json	1.0	177241	98	98	1.0	1.0	net_84_11226_net_172_10626_net_89_11634_net_76_10367	config_three_noise	3
net_172_10626	scgenerai_config	clustering_score_leiden.json	0.334	88410	136	239	0.5690376569037657	0.5690376569037657	net_84_11226_net_172_10626_net_89_11634_net_76_10367	config_three_noise	3
net_84_11226	scgenerai_config	clustering_score_leiden.json	0.334	88410	35	98	0.35714285714285715	0.35714285714285715	net_84_11226_net_172_10626_net_89_11634_net_76_10367	config_three_noise	3
net_89_11634	scgenerai_config	clustering_score_leiden.json	0.334	88410	40	98	0.40816326530612246	0.40816326530612246	net_84_11226_net_172_10626_net_89_11634_net_76_10367	config_three_noise	3
net_60_10082	netmap_config_1	clustering_score_leiden.json	1.0	116281	104	104	1.0	1.0	net_60_10082_net_64_11307_net_84_11226_net_133_10773	config_three_noise	3
net_64_11307	netmap_config_1	clustering_score_leiden.json	1.0	116281	71	71	1.0	1.0	net_60_10082_net_64_11307_net_84_11226_net_133_10773	config_three_noise	3
net_84_11226	netmap_config_1	clustering_score_leiden.json	1.0	116281	98	98	1.0	1.0	net_60_10082_net_64_11307_net_84_11226_net_133_10773	config_three_noise	3
net_60_10082	netmap_config_10	clustering_score_leiden.json	1.0	116281	104	104	1.0	1.0	net_60_10082_net_64_11307_net_84_11226_net_133_10773	config_three_noise	3
net_64_11307	netmap_config_10	clustering_score_leiden.json	1.0	116281	71	71	1.0	1.0	net_60_10082_net_64_11307_net_84_11226_net_133_10773	config_three_noise	3
net_84_11226	netmap_config_10	clustering_score_leiden.json	1.0	116281	98	98	1.0	1.0	net_60_10082_net_64_11307_net_84_11226_net_133_10773	config_three_noise	3
net_60_10082	netmap_config_2	clustering_score_leiden.json	1.0	116281	104	104	1.0	1.0	net_60_10082_net_64_11307_net_84_11226_net_133_10773	config_three_noise	3
net_64_11307	netmap_config_2	clustering_score_leiden.json	1.0	116281	71	71	1.0	1.0	net_60_10082_net_64_11307_net_84_11226_net_133_10773	config_three_noise	3
net_84_11226	netmap_config_2	clustering_score_leiden.json	1.0	116281	98	98	1.0	1.0	net_60_10082_net_64_11307_net_84_11226_net_133_10773	config_three_noise	3
net_60_10082	netmap_config_3	clustering_score_leiden.json	1.0	116281	104	104	1.0	1.0	net_60_10082_net_64_11307_net_84_11226_net_133_10773	config_three_noise	3
net_64_11307	netmap_config_3	clustering_score_leiden.json	1.0	116281	71	71	1.0	1.0	net_60_10082_net_64_11307_net_84_11226_net_133_10773	config_three_noise	3
net_84_11226	netmap_config_3	clustering_score_leiden.json	1.0	116281	98	98	1.0	1.0	net_60_10082_net_64_11307_net_84_11226_net_133_10773	config_three_noise	3
net_60_10082	netmap_config_4	clustering_score_leiden.json	1.0	116281	104	104	1.0	1.0	net_60_10082_net_64_11307_net_84_11226_net_133_10773	config_three_noise	3
net_64_11307	netmap_config_4	clustering_score_leiden.json	1.0	116281	71	71	1.0	1.0	net_60_10082_net_64_11307_net_84_11226_net_133_10773	config_three_noise	3
net_84_11226	netmap_config_4	clustering_score_leiden.json	1.0	116281	98	98	1.0	1.0	net_60_10082_net_64_11307_net_84_11226_net_133_10773	config_three_noise	3
net_60_10082	netmap_config_5	clustering_score_leiden.json	1.0	116281	104	104	1.0	1.0	net_60_10082_net_64_11307_net_84_11226_net_133_10773	config_three_noise	3
net_64_11307	netmap_config_5	clustering_score_leiden.json	1.0	116281	71	71	1.0	1.0	net_60_10082_net_64_11307_net_84_11226_net_133_10773	config_three_noise	3
net_84_11226	netmap_config_5	clustering_score_leiden.json	1.0	116281	98	98	1.0	1.0	net_60_10082_net_64_11307_net_84_11226_net_133_10773	config_three_noise	3
net_60_10082	netmap_config_6	clustering_score_leiden.json	1.0	116281	104	104	1.0	1.0	net_60_10082_net_64_11307_net_84_11226_net_133_10773	config_three_noise	3
net_64_11307	netmap_config_6	clustering_score_leiden.json	1.0	116281	71	71	1.0	1.0	net_60_10082_net_64_11307_net_84_11226_net_133_10773	config_three_noise	3
net_84_11226	netmap_config_6	clustering_score_leiden.json	1.0	116281	98	98	1.0	1.0	net_60_10082_net_64_11307_net_84_11226_net_133_10773	config_three_noise	3
net_60_10082	netmap_config_7	clustering_score_leiden.json	1.0	116281	104	104	1.0	1.0	net_60_10082_net_64_11307_net_84_11226_net_133_10773	config_three_noise	3
net_64_11307	netmap_config_7	clustering_score_leiden.json	1.0	116281	71	71	1.0	1.0	net_60_10082_net_64_11307_net_84_11226_net_133_10773	config_three_noise	3
net_84_11226	netmap_config_7	clustering_score_leiden.json	1.0	116281	98	98	1.0	1.0	net_60_10082_net_64_11307_net_84_11226_net_133_10773	config_three_noise	3
net_60_10082	netmap_config_8	clustering_score_leiden.json	1.0	116281	104	104	1.0	1.0	net_60_10082_net_64_11307_net_84_11226_net_133_10773	config_three_noise	3
net_64_11307	netmap_config_8	clustering_score_leiden.json	1.0	116281	71	71	1.0	1.0	net_60_10082_net_64_11307_net_84_11226_net_133_10773	config_three_noise	3
net_84_11226	netmap_config_8	clustering_score_leiden.json	1.0	116281	98	98	1.0	1.0	net_60_10082_net_64_11307_net_84_11226_net_133_10773	config_three_noise	3
net_60_10082	netmap_config_9	clustering_score_leiden.json	1.0	116281	104	104	1.0	1.0	net_60_10082_net_64_11307_net_84_11226_net_133_10773	config_three_noise	3
net_64_11307	netmap_config_9	clustering_score_leiden.json	1.0	116281	71	71	1.0	1.0	net_60_10082_net_64_11307_net_84_11226_net_133_10773	config_three_noise	3
net_84_11226	netmap_config_9	clustering_score_leiden.json	1.0	116281	98	98	1.0	1.0	net_60_10082_net_64_11307_net_84_11226_net_133_10773	config_three_noise	3
net_60_10082	netmap_ensemble_nb_mean	clustering_score_leiden.json	1.0	116281	104	104	1.0	1.0	net_60_10082_net_64_11307_net_84_11226_net_133_10773	config_three_noise	3
net_64_11307	netmap_ensemble_nb_mean	clustering_score_leiden.json	1.0	116281	71	71	1.0	1.0	net_60_10082_net_64_11307_net_84_11226_net_133_10773	config_three_noise	3
net_84_11226	netmap_ensemble_nb_mean	clustering_score_leiden.json	1.0	116281	98	98	1.0	1.0	net_60_10082_net_64_11307_net_84_11226_net_133_10773	config_three_noise	3
net_60_10082	netmap_ensemble_nb_median	clustering_score_leiden.json	1.0	116281	104	104	1.0	1.0	net_60_10082_net_64_11307_net_84_11226_net_133_10773	config_three_noise	3
net_64_11307	netmap_ensemble_nb_median	clustering_score_leiden.json	1.0	116281	71	71	1.0	1.0	net_60_10082_net_64_11307_net_84_11226_net_133_10773	config_three_noise	3
net_84_11226	netmap_ensemble_nb_median	clustering_score_leiden.json	1.0	116281	98	98	1.0	1.0	net_60_10082_net_64_11307_net_84_11226_net_133_10773	config_three_noise	3
net_60_10082	netmap_ensemble_zinb_mean	clustering_score_leiden.json	1.0	116281	104	104	1.0	1.0	net_60_10082_net_64_11307_net_84_11226_net_133_10773	config_three_noise	3
net_64_11307	netmap_ensemble_zinb_mean	clustering_score_leiden.json	1.0	116281	71	71	1.0	1.0	net_60_10082_net_64_11307_net_84_11226_net_133_10773	config_three_noise	3
net_84_11226	netmap_ensemble_zinb_mean	clustering_score_leiden.json	1.0	116281	98	98	1.0	1.0	net_60_10082_net_64_11307_net_84_11226_net_133_10773	config_three_noise	3
net_60_10082	netmap_ensemble_zinb_median	clustering_score_leiden.json	1.0	116281	104	104	1.0	1.0	net_60_10082_net_64_11307_net_84_11226_net_133_10773	config_three_noise	3
net_64_11307	netmap_ensemble_zinb_median	clustering_score_leiden.json	1.0	116281	71	71	1.0	1.0	net_60_10082_net_64_11307_net_84_11226_net_133_10773	config_three_noise	3
net_84_11226	netmap_ensemble_zinb_median	clustering_score_leiden.json	1.0	116281	98	98	1.0	1.0	net_60_10082_net_64_11307_net_84_11226_net_133_10773	config_three_noise	3
net_60_10082	scgenerai_config	clustering_score_leiden.json	0.334	57970	14	104	0.1346153846153846	0.1346153846153846	net_60_10082_net_64_11307_net_84_11226_net_133_10773	config_three_noise	3
net_64_11307	scgenerai_config	clustering_score_leiden.json	0.334	57970	18	71	0.2535211267605634	0.2535211267605634	net_60_10082_net_64_11307_net_84_11226_net_133_10773	config_three_noise	3
net_84_11226	scgenerai_config	clustering_score_leiden.json	0.334	57970	35	98	0.35714285714285715	0.35714285714285715	net_60_10082_net_64_11307_net_84_11226_net_133_10773	config_three_noise	3
net_72_10551	netmap_config_1	clustering_score_leiden.json	1.0	91809	189	189	1.0	1.0	net_82_10152_net_72_10551_net_98_11932_net_51_10906	config_three_noise	3
net_82_10152	netmap_config_1	clustering_score_leiden.json	1.0	91809	164	164	1.0	1.0	net_82_10152_net_72_10551_net_98_11932_net_51_10906	config_three_noise	3
net_98_11932	netmap_config_1	clustering_score_leiden.json	1.0	91809	105	105	1.0	1.0	net_82_10152_net_72_10551_net_98_11932_net_51_10906	config_three_noise	3
net_72_10551	netmap_config_2	clustering_score_leiden.json	1.0	91809	189	189	1.0	1.0	net_82_10152_net_72_10551_net_98_11932_net_51_10906	config_three_noise	3
net_82_10152	netmap_config_2	clustering_score_leiden.json	1.0	91809	164	164	1.0	1.0	net_82_10152_net_72_10551_net_98_11932_net_51_10906	config_three_noise	3
net_98_11932	netmap_config_2	clustering_score_leiden.json	1.0	91809	105	105	1.0	1.0	net_82_10152_net_72_10551_net_98_11932_net_51_10906	config_three_noise	3
net_72_10551	netmap_config_3	clustering_score_leiden.json	1.0	91809	189	189	1.0	1.0	net_82_10152_net_72_10551_net_98_11932_net_51_10906	config_three_noise	3
net_82_10152	netmap_config_3	clustering_score_leiden.json	1.0	91809	164	164	1.0	1.0	net_82_10152_net_72_10551_net_98_11932_net_51_10906	config_three_noise	3
net_98_11932	netmap_config_3	clustering_score_leiden.json	1.0	91809	105	105	1.0	1.0	net_82_10152_net_72_10551_net_98_11932_net_51_10906	config_three_noise	3
net_72_10551	netmap_config_4	clustering_score_leiden.json	1.0	91809	189	189	1.0	1.0	net_82_10152_net_72_10551_net_98_11932_net_51_10906	config_three_noise	3
net_82_10152	netmap_config_4	clustering_score_leiden.json	1.0	91809	164	164	1.0	1.0	net_82_10152_net_72_10551_net_98_11932_net_51_10906	config_three_noise	3
net_98_11932	netmap_config_4	clustering_score_leiden.json	1.0	91809	105	105	1.0	1.0	net_82_10152_net_72_10551_net_98_11932_net_51_10906	config_three_noise	3
net_72_10551	netmap_config_5	clustering_score_leiden.json		91809	189	189	1.0	1.0	net_82_10152_net_72_10551_net_98_11932_net_51_10906	config_three_noise	3
net_82_10152	netmap_config_5	clustering_score_leiden.json		91809	164	164	1.0	1.0	net_82_10152_net_72_10551_net_98_11932_net_51_10906	config_three_noise	3
net_98_11932	netmap_config_5	clustering_score_leiden.json		91809	105	105	1.0	1.0	net_82_10152_net_72_10551_net_98_11932_net_51_10906	config_three_noise	3
net_72_10551	netmap_config_6	clustering_score_leiden.json	1.0	91809	189	189	1.0	1.0	net_82_10152_net_72_10551_net_98_11932_net_51_10906	config_three_noise	3
net_82_10152	netmap_config_6	clustering_score_leiden.json	1.0	91809	164	164	1.0	1.0	net_82_10152_net_72_10551_net_98_11932_net_51_10906	config_three_noise	3
net_98_11932	netmap_config_6	clustering_score_leiden.json	1.0	91809	105	105	1.0	1.0	net_82_10152_net_72_10551_net_98_11932_net_51_10906	config_three_noise	3
net_72_10551	netmap_config_7	clustering_score_leiden.json	1.0	91809	189	189	1.0	1.0	net_82_10152_net_72_10551_net_98_11932_net_51_10906	config_three_noise	3
net_82_10152	netmap_config_7	clustering_score_leiden.json	1.0	91809	164	164	1.0	1.0	net_82_10152_net_72_10551_net_98_11932_net_51_10906	config_three_noise	3
net_98_11932	netmap_config_7	clustering_score_leiden.json	1.0	91809	105	105	1.0	1.0	net_82_10152_net_72_10551_net_98_11932_net_51_10906	config_three_noise	3
net_72_10551	netmap_config_8	clustering_score_leiden.json	1.0	91809	189	189	1.0	1.0	net_82_10152_net_72_10551_net_98_11932_net_51_10906	config_three_noise	3
net_82_10152	netmap_config_8	clustering_score_leiden.json	1.0	91809	164	164	1.0	1.0	net_82_10152_net_72_10551_net_98_11932_net_51_10906	config_three_noise	3
net_98_11932	netmap_config_8	clustering_score_leiden.json	1.0	91809	105	105	1.0	1.0	net_82_10152_net_72_10551_net_98_11932_net_51_10906	config_three_noise	3
net_72_10551	netmap_config_9	clustering_score_leiden.json	1.0	91809	189	189	1.0	1.0	net_82_10152_net_72_10551_net_98_11932_net_51_10906	config_three_noise	3
net_82_10152	netmap_config_9	clustering_score_leiden.json	1.0	91809	164	164	1.0	1.0	net_82_10152_net_72_10551_net_98_11932_net_51_10906	config_three_noise	3
net_98_11932	netmap_config_9	clustering_score_leiden.json	1.0	91809	105	105	1.0	1.0	net_82_10152_net_72_10551_net_98_11932_net_51_10906	config_three_noise	3
net_72_10551	netmap_ensemble_nb_mean	clustering_score_leiden.json	1.0	91809	189	189	1.0	1.0	net_82_10152_net_72_10551_net_98_11932_net_51_10906	config_three_noise	3
net_82_10152	netmap_ensemble_nb_mean	clustering_score_leiden.json	1.0	91809	164	164	1.0	1.0	net_82_10152_net_72_10551_net_98_11932_net_51_10906	config_three_noise	3
net_98_11932	netmap_ensemble_nb_mean	clustering_score_leiden.json	1.0	91809	105	105	1.0	1.0	net_82_10152_net_72_10551_net_98_11932_net_51_10906	config_three_noise	3
net_72_10551	netmap_ensemble_nb_median	clustering_score_leiden.json	1.0	91809	189	189	1.0	1.0	net_82_10152_net_72_10551_net_98_11932_net_51_10906	config_three_noise	3
net_82_10152	netmap_ensemble_nb_median	clustering_score_leiden.json	1.0	91809	164	164	1.0	1.0	net_82_10152_net_72_10551_net_98_11932_net_51_10906	config_three_noise	3
net_98_11932	netmap_ensemble_nb_median	clustering_score_leiden.json	1.0	91809	105	105	1.0	1.0	net_82_10152_net_72_10551_net_98_11932_net_51_10906	config_three_noise	3
net_72_10551	netmap_ensemble_zinb_mean	clustering_score_leiden.json	1.0	91809	189	189	1.0	1.0	net_82_10152_net_72_10551_net_98_11932_net_51_10906	config_three_noise	3
net_82_10152	netmap_ensemble_zinb_mean	clustering_score_leiden.json	1.0	91809	164	164	1.0	1.0	net_82_10152_net_72_10551_net_98_11932_net_51_10906	config_three_noise	3
net_98_11932	netmap_ensemble_zinb_mean	clustering_score_leiden.json	1.0	91809	105	105	1.0	1.0	net_82_10152_net_72_10551_net_98_11932_net_51_10906	config_three_noise	3
net_72_10551	netmap_ensemble_zinb_median	clustering_score_leiden.json	1.0	91809	189	189	1.0	1.0	net_82_10152_net_72_10551_net_98_11932_net_51_10906	config_three_noise	3
net_82_10152	netmap_ensemble_zinb_median	clustering_score_leiden.json	1.0	91809	164	164	1.0	1.0	net_82_10152_net_72_10551_net_98_11932_net_51_10906	config_three_noise	3
net_98_11932	netmap_ensemble_zinb_median	clustering_score_leiden.json	1.0	91809	105	105	1.0	1.0	net_82_10152_net_72_10551_net_98_11932_net_51_10906	config_three_noise	3
net_72_10551	scgenerai_config	clustering_score_leiden.json	0.334	45753	97	189	0.5132275132275133	0.5132275132275133	net_82_10152_net_72_10551_net_98_11932_net_51_10906	config_three_noise	3
net_82_10152	scgenerai_config	clustering_score_leiden.json	0.334	45753	121	164	0.7378048780487805	0.7378048780487805	net_82_10152_net_72_10551_net_98_11932_net_51_10906	config_three_noise	3
net_98_11932	scgenerai_config	clustering_score_leiden.json	0.334	45753	38	105	0.3619047619047619	0.3619047619047619	net_82_10152_net_72_10551_net_98_11932_net_51_10906	config_three_noise	3
net_60_10082	netmap_config_1	clustering_score_leiden.json	1.0	91204	104	104	1.0	1.0	net_60_10082_net_90_11013_net_75_10306_net_77_11506	config_three_noise	3
net_75_10306	netmap_config_1	clustering_score_leiden.json	1.0	91204	175	175	1.0	1.0	net_60_10082_net_90_11013_net_75_10306_net_77_11506	config_three_noise	3
net_90_11013	netmap_config_1	clustering_score_leiden.json	1.0	91204	216	216	1.0	1.0	net_60_10082_net_90_11013_net_75_10306_net_77_11506	config_three_noise	3
net_60_10082	netmap_config_2	clustering_score_leiden.json	1.0	91204	104	104	1.0	1.0	net_60_10082_net_90_11013_net_75_10306_net_77_11506	config_three_noise	3
net_75_10306	netmap_config_2	clustering_score_leiden.json	1.0	91204	175	175	1.0	1.0	net_60_10082_net_90_11013_net_75_10306_net_77_11506	config_three_noise	3
net_90_11013	netmap_config_2	clustering_score_leiden.json	1.0	91204	216	216	1.0	1.0	net_60_10082_net_90_11013_net_75_10306_net_77_11506	config_three_noise	3
net_60_10082	netmap_config_3	clustering_score_leiden.json	1.0	91204	104	104	1.0	1.0	net_60_10082_net_90_11013_net_75_10306_net_77_11506	config_three_noise	3
net_75_10306	netmap_config_3	clustering_score_leiden.json	1.0	91204	175	175	1.0	1.0	net_60_10082_net_90_11013_net_75_10306_net_77_11506	config_three_noise	3
net_90_11013	netmap_config_3	clustering_score_leiden.json	1.0	91204	216	216	1.0	1.0	net_60_10082_net_90_11013_net_75_10306_net_77_11506	config_three_noise	3
net_60_10082	netmap_config_4	clustering_score_leiden.json	1.0	91204	104	104	1.0	1.0	net_60_10082_net_90_11013_net_75_10306_net_77_11506	config_three_noise	3
net_75_10306	netmap_config_4	clustering_score_leiden.json	1.0	91204	175	175	1.0	1.0	net_60_10082_net_90_11013_net_75_10306_net_77_11506	config_three_noise	3
net_90_11013	netmap_config_4	clustering_score_leiden.json	1.0	91204	216	216	1.0	1.0	net_60_10082_net_90_11013_net_75_10306_net_77_11506	config_three_noise	3
net_60_10082	netmap_config_5	clustering_score_leiden.json		91204	104	104	1.0	1.0	net_60_10082_net_90_11013_net_75_10306_net_77_11506	config_three_noise	3
net_75_10306	netmap_config_5	clustering_score_leiden.json		91204	175	175	1.0	1.0	net_60_10082_net_90_11013_net_75_10306_net_77_11506	config_three_noise	3
net_90_11013	netmap_config_5	clustering_score_leiden.json		91204	216	216	1.0	1.0	net_60_10082_net_90_11013_net_75_10306_net_77_11506	config_three_noise	3
net_60_10082	netmap_config_6	clustering_score_leiden.json	1.0	91204	104	104	1.0	1.0	net_60_10082_net_90_11013_net_75_10306_net_77_11506	config_three_noise	3
net_75_10306	netmap_config_6	clustering_score_leiden.json	1.0	91204	175	175	1.0	1.0	net_60_10082_net_90_11013_net_75_10306_net_77_11506	config_three_noise	3
net_90_11013	netmap_config_6	clustering_score_leiden.json	1.0	91204	216	216	1.0	1.0	net_60_10082_net_90_11013_net_75_10306_net_77_11506	config_three_noise	3
net_60_10082	netmap_config_7	clustering_score_leiden.json	1.0	91204	104	104	1.0	1.0	net_60_10082_net_90_11013_net_75_10306_net_77_11506	config_three_noise	3
net_75_10306	netmap_config_7	clustering_score_leiden.json	1.0	91204	175	175	1.0	1.0	net_60_10082_net_90_11013_net_75_10306_net_77_11506	config_three_noise	3
net_90_11013	netmap_config_7	clustering_score_leiden.json	1.0	91204	216	216	1.0	1.0	net_60_10082_net_90_11013_net_75_10306_net_77_11506	config_three_noise	3
net_60_10082	netmap_config_8	clustering_score_leiden.json	1.0	91204	104	104	1.0	1.0	net_60_10082_net_90_11013_net_75_10306_net_77_11506	config_three_noise	3
net_75_10306	netmap_config_8	clustering_score_leiden.json	1.0	91204	175	175	1.0	1.0	net_60_10082_net_90_11013_net_75_10306_net_77_11506	config_three_noise	3
net_90_11013	netmap_config_8	clustering_score_leiden.json	1.0	91204	216	216	1.0	1.0	net_60_10082_net_90_11013_net_75_10306_net_77_11506	config_three_noise	3
net_60_10082	netmap_config_9	clustering_score_leiden.json	1.0	91204	104	104	1.0	1.0	net_60_10082_net_90_11013_net_75_10306_net_77_11506	config_three_noise	3
net_75_10306	netmap_config_9	clustering_score_leiden.json	1.0	91204	175	175	1.0	1.0	net_60_10082_net_90_11013_net_75_10306_net_77_11506	config_three_noise	3
net_90_11013	netmap_config_9	clustering_score_leiden.json	1.0	91204	216	216	1.0	1.0	net_60_10082_net_90_11013_net_75_10306_net_77_11506	config_three_noise	3
net_60_10082	netmap_ensemble_nb_mean	clustering_score_leiden.json	1.0	91204	104	104	1.0	1.0	net_60_10082_net_90_11013_net_75_10306_net_77_11506	config_three_noise	3
net_75_10306	netmap_ensemble_nb_mean	clustering_score_leiden.json	1.0	91204	175	175	1.0	1.0	net_60_10082_net_90_11013_net_75_10306_net_77_11506	config_three_noise	3
net_90_11013	netmap_ensemble_nb_mean	clustering_score_leiden.json	1.0	91204	216	216	1.0	1.0	net_60_10082_net_90_11013_net_75_10306_net_77_11506	config_three_noise	3
net_60_10082	netmap_ensemble_nb_median	clustering_score_leiden.json	1.0	91204	104	104	1.0	1.0	net_60_10082_net_90_11013_net_75_10306_net_77_11506	config_three_noise	3
net_75_10306	netmap_ensemble_nb_median	clustering_score_leiden.json	1.0	91204	175	175	1.0	1.0	net_60_10082_net_90_11013_net_75_10306_net_77_11506	config_three_noise	3
net_90_11013	netmap_ensemble_nb_median	clustering_score_leiden.json	1.0	91204	216	216	1.0	1.0	net_60_10082_net_90_11013_net_75_10306_net_77_11506	config_three_noise	3
net_60_10082	netmap_ensemble_zinb_mean	clustering_score_leiden.json	1.0	91204	104	104	1.0	1.0	net_60_10082_net_90_11013_net_75_10306_net_77_11506	config_three_noise	3
net_75_10306	netmap_ensemble_zinb_mean	clustering_score_leiden.json	1.0	91204	175	175	1.0	1.0	net_60_10082_net_90_11013_net_75_10306_net_77_11506	config_three_noise	3
net_90_11013	netmap_ensemble_zinb_mean	clustering_score_leiden.json	1.0	91204	216	216	1.0	1.0	net_60_10082_net_90_11013_net_75_10306_net_77_11506	config_three_noise	3
net_60_10082	netmap_ensemble_zinb_median	clustering_score_leiden.json	1.0	91204	104	104	1.0	1.0	net_60_10082_net_90_11013_net_75_10306_net_77_11506	config_three_noise	3
net_75_10306	netmap_ensemble_zinb_median	clustering_score_leiden.json	1.0	91204	175	175	1.0	1.0	net_60_10082_net_90_11013_net_75_10306_net_77_11506	config_three_noise	3
net_90_11013	netmap_ensemble_zinb_median	clustering_score_leiden.json	1.0	91204	216	216	1.0	1.0	net_60_10082_net_90_11013_net_75_10306_net_77_11506	config_three_noise	3
net_60_10082	scgenerai_config	clustering_score_leiden.json		45451	14	104	0.1346153846153846	0.1346153846153846	net_60_10082_net_90_11013_net_75_10306_net_77_11506	config_three_noise	3
net_75_10306	scgenerai_config	clustering_score_leiden.json		45451	123	175	0.7028571428571428	0.7028571428571428	net_60_10082_net_90_11013_net_75_10306_net_77_11506	config_three_noise	3
net_90_11013	scgenerai_config	clustering_score_leiden.json		45451	126	216	0.5833333333333334	0.5833333333333334	net_60_10082_net_90_11013_net_75_10306_net_77_11506	config_three_noise	3
net_84_10865	netmap_config_1	clustering_score_leiden.json	1.0	103684	154	154	1.0	1.0	net_84_10865_net_88_10937_net_90_11013_net_60_10703	config_three_noise	3
net_88_10937	netmap_config_1	clustering_score_leiden.json	1.0	103684	184	184	1.0	1.0	net_84_10865_net_88_10937_net_90_11013_net_60_10703	config_three_noise	3
net_90_11013	netmap_config_1	clustering_score_leiden.json	1.0	103684	216	216	1.0	1.0	net_84_10865_net_88_10937_net_90_11013_net_60_10703	config_three_noise	3
net_84_10865	netmap_config_2	clustering_score_leiden.json		103684	154	154	1.0	1.0	net_84_10865_net_88_10937_net_90_11013_net_60_10703	config_three_noise	3
net_88_10937	netmap_config_2	clustering_score_leiden.json		103684	184	184	1.0	1.0	net_84_10865_net_88_10937_net_90_11013_net_60_10703	config_three_noise	3
net_90_11013	netmap_config_2	clustering_score_leiden.json		103684	216	216	1.0	1.0	net_84_10865_net_88_10937_net_90_11013_net_60_10703	config_three_noise	3
net_84_10865	netmap_config_3	clustering_score_leiden.json		103684	154	154	1.0	1.0	net_84_10865_net_88_10937_net_90_11013_net_60_10703	config_three_noise	3
net_88_10937	netmap_config_3	clustering_score_leiden.json		103684	184	184	1.0	1.0	net_84_10865_net_88_10937_net_90_11013_net_60_10703	config_three_noise	3
net_90_11013	netmap_config_3	clustering_score_leiden.json		103684	216	216	1.0	1.0	net_84_10865_net_88_10937_net_90_11013_net_60_10703	config_three_noise	3
net_84_10865	netmap_config_4	clustering_score_leiden.json		103684	154	154	1.0	1.0	net_84_10865_net_88_10937_net_90_11013_net_60_10703	config_three_noise	3
net_88_10937	netmap_config_4	clustering_score_leiden.json		103684	184	184	1.0	1.0	net_84_10865_net_88_10937_net_90_11013_net_60_10703	config_three_noise	3
net_90_11013	netmap_config_4	clustering_score_leiden.json		103684	216	216	1.0	1.0	net_84_10865_net_88_10937_net_90_11013_net_60_10703	config_three_noise	3
